Scenario;Level;Indicator;Year;Value
Complementarity scenario;AF5;Quantity of active ingredients applied /ha;2014;4.82343669279582
Complementarity scenario;Arable farm;Quantity of active ingredients applied /ha;2014;4.408802861359219
Complementarity scenario;LF1;Quantity of active ingredients applied /ha;2014;1.8865866666666697
Complementarity scenario;LF2;Quantity of active ingredients applied /ha;2014;2.4873579140158104
Complementarity scenario;Livestock farm;Quantity of active ingredients applied /ha;2014;2.18697229034124
Complementarity scenario;Territory;Quantity of active ingredients applied /ha;2014;3.77399412678265
Complementarity scenario;AF1;Workload h/ha;2014;1.99020065328978
Complementarity scenario;AF2;Workload h/ha;2014;4.36908272543846
Complementarity scenario;AF3;Workload h/ha;2014;3.8186095138525897
Complementarity scenario;AF4;Workload h/ha;2014;4.03624635232683
Complementarity scenario;AF5;Workload h/ha;2014;2.21722992772026
Complementarity scenario;Arable farm;Workload h/ha;2014;3.2862738345255798
Complementarity scenario;LF1;Workload h/ha;2014;5.93101988997038
Complementarity scenario;LF2;Workload h/ha;2014;3.73403209957419
Complementarity scenario;Livestock farm;Workload h/ha;2014;4.83252599477228
Complementarity scenario;Territory;Workload h/ha;2014;3.7280601660246404
Synergetic scenario;AF1;Economic efficiency;2014;0.771885516114322
Synergetic scenario;AF2;Economic efficiency;2014;0.8272840408752591
Synergetic scenario;AF3;Economic efficiency;2014;0.891673072080677
Synergetic scenario;AF4;Economic efficiency;2014;0.8064872139334109
Synergetic scenario;AF5;Economic efficiency;2014;0.9015138614810141
Synergetic scenario;Arable farm;Economic efficiency;2014;0.839768740896937
Synergetic scenario;LF1;Economic efficiency;2014;0.742842992007506
Synergetic scenario;LF2;Economic efficiency;2014;0.7119542387400011
Synergetic scenario;Livestock farm;Economic efficiency;2014;0.7273986153737528
Synergetic scenario;Territory;Economic efficiency;2014;0.807662990747456
Synergetic scenario;AF1;Energy yield (MjKgDM/ha);2014;124.372886666667
Synergetic scenario;AF2;Energy yield (MjKgDM/ha);2014;143.01836664
Synergetic scenario;AF3;Energy yield (MjKgDM/ha);2014;125.93991670000001
Synergetic scenario;AF4;Energy yield (MjKgDM/ha);2014;228.83450799167002
Synergetic scenario;AF5;Energy yield (MjKgDM/ha);2014;103.01259040000001
Synergetic scenario;Arable farm;Energy yield (MjKgDM/ha);2014;145.035653679667
Synergetic scenario;LF1;Energy yield (MjKgDM/ha);2014;302.75249188296
Synergetic scenario;LF2;Energy yield (MjKgDM/ha);2014;225.397570332884
Synergetic scenario;Livestock farm;Energy yield (MjKgDM/ha);2014;264.075031107922
Synergetic scenario;Territory;Energy yield (MjKgDM/ha);2014;179.04690437345403
Synergetic scenario;AF1;Gross margin(/ha);2014;1190.04756532898
Synergetic scenario;AF2;Gross margin(/ha);2014;1436.15200097781
Synergetic scenario;AF3;Gross margin(/ha);2014;2289.22630354809
Synergetic scenario;AF4;Gross margin(/ha);2014;1459.43107648595
Synergetic scenario;AF5;Gross margin(/ha);2014;2277.79449514749
Synergetic scenario;Arable farm;Gross margin(/ha);2014;1730.5302882976598
Synergetic scenario;LF1;Gross margin(/ha);2014;4823.09746619615
Synergetic scenario;LF2;Gross margin(/ha);2014;5148.793936947271
Synergetic scenario;Livestock farm;Gross margin(/ha);2014;4985.94570157171
Synergetic scenario;Territory;Gross margin(/ha);2014;2660.64897780453
Synergetic scenario;AF1;Nitrogen use (kg N/ha);2014;100.858320886905
Synergetic scenario;AF2;Nitrogen use (kg N/ha);2014;135.69541850000002
Synergetic scenario;AF3;Nitrogen use (kg N/ha);2014;104.42735562208799
Synergetic scenario;AF4;Nitrogen use (kg N/ha);2014;146.75991843703002
Synergetic scenario;AF5;Nitrogen use (kg N/ha);2014;82.2822032631579
Synergetic scenario;Arable farm;Nitrogen use (kg N/ha);2014;114.004643341836
Synergetic scenario;LF1;Nitrogen use (kg N/ha);2014;101.18983742
Synergetic scenario;LF2;Nitrogen use (kg N/ha);2014;85.3197315647773
Synergetic scenario;Livestock farm;Nitrogen use (kg N/ha);2014;93.25478449238871
Synergetic scenario;Territory;Nitrogen use (kg N/ha);2014;108.076112241994
Synergetic scenario;AF1;Protein yield (kg N/ha);2014;1273.20833333333
Synergetic scenario;AF2;Protein yield (kg N/ha);2014;1093.019
Synergetic scenario;AF3;Protein yield (kg N/ha);2014;1198.514375
Synergetic scenario;AF4;Protein yield (kg N/ha);2014;1298.35125
Synergetic scenario;AF5;Protein yield (kg N/ha);2014;1001.48842105263
Synergetic scenario;Arable farm;Protein yield (kg N/ha);2014;1172.9162758771902
Synergetic scenario;LF1;Protein yield (kg N/ha);2014;1374.66
Synergetic scenario;LF2;Protein yield (kg N/ha);2014;1169.1736842105302
Synergetic scenario;Livestock farm;Protein yield (kg N/ha);2014;1271.91684210526
Synergetic scenario;Territory;Protein yield (kg N/ha);2014;1201.20215194236
Synergetic scenario;AF1;Quantity of active ingredients applied /ha;2014;3.90893273893955
Synergetic scenario;AF2;Quantity of active ingredients applied /ha;2014;4.98491071631206
Synergetic scenario;AF3;Quantity of active ingredients applied /ha;2014;5.244896296296299
Synergetic scenario;AF4;Quantity of active ingredients applied /ha;2014;2.7106341635338302
Synergetic scenario;AF5;Quantity of active ingredients applied /ha;2014;6.76071584173199
Synergetic scenario;Arable farm;Quantity of active ingredients applied /ha;2014;4.72201795136275
Synergetic scenario;LF1;Quantity of active ingredients applied /ha;2014;1.3528
Synergetic scenario;LF2;Quantity of active ingredients applied /ha;2014;2.3227863890495497
Synergetic scenario;Livestock farm;Quantity of active ingredients applied /ha;2014;1.83779319452477
Synergetic scenario;Territory;Quantity of active ingredients applied /ha;2014;3.8979537351233198
Synergetic scenario;AF1;Workload h/ha;2014;1.97853476434904
Synergetic scenario;AF2;Workload h/ha;2014;3.9717522893062203
Synergetic scenario;AF3;Workload h/ha;2014;2.9260324098275
Synergetic scenario;AF4;Workload h/ha;2014;4.88097066502841
Synergetic scenario;AF5;Workload h/ha;2014;2.0658331705411204
Synergetic scenario;Arable farm;Workload h/ha;2014;3.1646246598104604
Synergetic scenario;LF1;Workload h/ha;2014;7.00733620035416
Synergetic scenario;LF2;Workload h/ha;2014;4.027186374058299
Synergetic scenario;Livestock farm;Workload h/ha;2014;5.51726128720623
Synergetic scenario;Territory;Workload h/ha;2014;3.8368065533521096
Baseline situation;AF1;Economic efficiency;2015;0.711170649883278
Baseline situation;AF2;Economic efficiency;2015;0.797796933002922
Baseline situation;AF3;Economic efficiency;2015;0.847646547775898
Baseline situation;AF4;Economic efficiency;2015;0.801048108156558
Baseline situation;AF5;Economic efficiency;2015;0.8637606172615451
Baseline situation;Arable farm;Economic efficiency;2015;0.8042845712160401
Baseline situation;LF1;Economic efficiency;2015;0.690629208870527
Baseline situation;LF2;Economic efficiency;2015;0.6410750413178461
Baseline situation;Livestock farm;Economic efficiency;2015;0.665852125094187
Baseline situation;Territory;Economic efficiency;2015;0.764732443752653
Baseline situation;AF1;Gross margin(/ha);2015;1193.0415968952302
Baseline situation;AF2;Gross margin(/ha);2015;1216.24883007288
Baseline situation;AF3;Gross margin(/ha);2015;1616.42777051751
Baseline situation;AF4;Gross margin(/ha);2015;1026.37362086259
Baseline situation;AF5;Gross margin(/ha);2015;1746.83755420981
Baseline situation;Arable farm;Gross margin(/ha);2015;1359.7858745116
Baseline situation;LF1;Gross margin(/ha);2015;2550.4754497205104
Baseline situation;LF2;Gross margin(/ha);2015;3468.74784898383
Baseline situation;Livestock farm;Gross margin(/ha);2015;3009.61164935217
Baseline situation;Territory;Gross margin(/ha);2015;1831.1646673231896
Coexistence scenario;AF1;Economic efficiency;2015;0.711170649883278
Coexistence scenario;AF2;Economic efficiency;2015;0.797796933002922
Coexistence scenario;AF3;Economic efficiency;2015;0.847646547775898
Coexistence scenario;AF4;Economic efficiency;2015;0.801048108156558
Coexistence scenario;AF5;Economic efficiency;2015;0.8637606172615451
Coexistence scenario;Arable farm;Economic efficiency;2015;0.8042845712160401
Coexistence scenario;LF1;Economic efficiency;2015;0.737338021010717
Coexistence scenario;LF2;Economic efficiency;2015;0.660080095485594
Coexistence scenario;Livestock farm;Economic efficiency;2015;0.698709058248155
Coexistence scenario;Territory;Economic efficiency;2015;0.774120138939502
Coexistence scenario;AF1;Energy yield (MjKgDM/ha);2015;167.81530463728
Coexistence scenario;AF2;Energy yield (MjKgDM/ha);2015;136.1615856
Coexistence scenario;AF3;Energy yield (MjKgDM/ha);2015;133.5462718
Coexistence scenario;AF4;Energy yield (MjKgDM/ha);2015;145.02659716217102
Coexistence scenario;AF5;Energy yield (MjKgDM/ha);2015;127.87079141052601
Coexistence scenario;Arable farm;Energy yield (MjKgDM/ha);2015;142.084110121996
Coexistence scenario;LF1;Energy yield (MjKgDM/ha);2015;210.3186458506
Coexistence scenario;LF2;Energy yield (MjKgDM/ha);2015;153.4921276068
Coexistence scenario;Livestock farm;Energy yield (MjKgDM/ha);2015;181.9053867287
Coexistence scenario;Territory;Energy yield (MjKgDM/ha);2015;153.461617723911
Coexistence scenario;AF1;Gross margin(/ha);2015;1193.0415968952302
Coexistence scenario;AF2;Gross margin(/ha);2015;1216.24883007288
Coexistence scenario;AF3;Gross margin(/ha);2015;1616.42777051751
Coexistence scenario;AF4;Gross margin(/ha);2015;1026.37362086259
Coexistence scenario;AF5;Gross margin(/ha);2015;1746.83755420981
Coexistence scenario;Arable farm;Gross margin(/ha);2015;1359.7858745116
Coexistence scenario;LF1;Gross margin(/ha);2015;2722.9698607866
Coexistence scenario;LF2;Gross margin(/ha);2015;3571.58095979825
Coexistence scenario;Livestock farm;Gross margin(/ha);2015;3147.27541029243
Coexistence scenario;Territory;Gross margin(/ha);2015;1870.4971704489801
Coexistence scenario;AF1;Nitrogen use (kg N/ha);2015;89.90150305357142
Coexistence scenario;AF2;Nitrogen use (kg N/ha);2015;165.8199273025
Coexistence scenario;AF3;Nitrogen use (kg N/ha);2015;133.950000707778
Coexistence scenario;AF4;Nitrogen use (kg N/ha);2015;137.46644524812
Coexistence scenario;AF5;Nitrogen use (kg N/ha);2015;153.495821281203
Coexistence scenario;Arable farm;Nitrogen use (kg N/ha);2015;136.12673951863502
Coexistence scenario;LF1;Nitrogen use (kg N/ha);2015;112.172625257619
Coexistence scenario;LF2;Nitrogen use (kg N/ha);2015;95.45296197290209
Coexistence scenario;Livestock farm;Nitrogen use (kg N/ha);2015;103.812793615261
Coexistence scenario;Territory;Nitrogen use (kg N/ha);2015;126.894183546242
Coexistence scenario;AF1;Protein yield (kg N/ha);2015;1084.285
Coexistence scenario;AF2;Protein yield (kg N/ha);2015;1122.235
Coexistence scenario;AF3;Protein yield (kg N/ha);2015;1127.8725
Coexistence scenario;AF4;Protein yield (kg N/ha);2015;781.671428571429
Coexistence scenario;AF5;Protein yield (kg N/ha);2015;1076.5773684210499
Coexistence scenario;Arable farm;Protein yield (kg N/ha);2015;1038.5282593985
Coexistence scenario;LF1;Protein yield (kg N/ha);2015;1161.655
Coexistence scenario;LF2;Protein yield (kg N/ha);2015;897.002272727273
Coexistence scenario;Livestock farm;Protein yield (kg N/ha);2015;1029.32863636364
Coexistence scenario;Territory;Protein yield (kg N/ha);2015;1035.89979567425
Coexistence scenario;AF1;Quantity of active ingredients applied /ha;2015;2.14403452380952
Coexistence scenario;AF2;Quantity of active ingredients applied /ha;2015;5.253403125
Coexistence scenario;AF3;Quantity of active ingredients applied /ha;2015;4.36043055555556
Coexistence scenario;AF4;Quantity of active ingredients applied /ha;2015;2.04437593984962
Coexistence scenario;AF5;Quantity of active ingredients applied /ha;2015;11.3885516290727
Coexistence scenario;Arable farm;Quantity of active ingredients applied /ha;2015;5.038159154657481
Coexistence scenario;LF1;Quantity of active ingredients applied /ha;2015;2.70989702380952
Coexistence scenario;LF2;Quantity of active ingredients applied /ha;2015;2.55312953712954
Coexistence scenario;Livestock farm;Quantity of active ingredients applied /ha;2015;2.63151328046953
Coexistence scenario;Territory;Quantity of active ingredients applied /ha;2015;4.350546047746629
Coexistence scenario;AF1;Workload h/ha;2015;5.835277648156789
Coexistence scenario;AF2;Workload h/ha;2015;4.52819332566168
Coexistence scenario;AF3;Workload h/ha;2015;1.93544171458442
Coexistence scenario;AF4;Workload h/ha;2015;5.533266466064861
Coexistence scenario;AF5;Workload h/ha;2015;2.1722992772025798
Coexistence scenario;Arable farm;Workload h/ha;2015;4.00089568633407
Coexistence scenario;LF1;Workload h/ha;2015;3.82003632807042
Coexistence scenario;LF2;Workload h/ha;2015;3.9816051031004305
Coexistence scenario;Livestock farm;Workload h/ha;2015;3.9008207155854304
Coexistence scenario;Territory;Workload h/ha;2015;3.9723028375487406
Complementarity scenario;AF1;Economic efficiency;2015;0.714298734371262
Complementarity scenario;AF2;Economic efficiency;2015;0.797796933002922
Complementarity scenario;AF3;Economic efficiency;2015;0.847646547775898
Complementarity scenario;AF4;Economic efficiency;2015;0.8361040232779029
Complementarity scenario;AF5;Economic efficiency;2015;0.879148084012
Complementarity scenario;Arable farm;Economic efficiency;2015;0.8149988644879972
Complementarity scenario;LF1;Economic efficiency;2015;0.737338021010717
Complementarity scenario;LF2;Economic efficiency;2015;0.660080095485594
Complementarity scenario;Livestock farm;Economic efficiency;2015;0.698709058248155
Complementarity scenario;Territory;Economic efficiency;2015;0.781773205562328
Complementarity scenario;AF1;Energy yield (MjKgDM/ha);2015;162.49116463728
Complementarity scenario;AF2;Energy yield (MjKgDM/ha);2015;136.1615856
Complementarity scenario;AF3;Energy yield (MjKgDM/ha);2015;133.5462718
Complementarity scenario;AF4;Energy yield (MjKgDM/ha);2015;144.802454305029
Complementarity scenario;AF5;Energy yield (MjKgDM/ha);2015;119.496361263158
Complementarity scenario;Arable farm;Energy yield (MjKgDM/ha);2015;139.299567521093
Complementarity scenario;LF1;Energy yield (MjKgDM/ha);2015;210.3186458506
Complementarity scenario;LF2;Energy yield (MjKgDM/ha);2015;153.4921276068
Complementarity scenario;Livestock farm;Energy yield (MjKgDM/ha);2015;181.9053867287
Complementarity scenario;Territory;Energy yield (MjKgDM/ha);2015;151.472658723267
Complementarity scenario;AF1;Gross margin(/ha);2015;1201.36404206556
Complementarity scenario;AF2;Gross margin(/ha);2015;1216.24883007288
Complementarity scenario;AF3;Gross margin(/ha);2015;1616.42777051751
Complementarity scenario;AF4;Gross margin(/ha);2015;1163.84603811434
Complementarity scenario;AF5;Gross margin(/ha);2015;1818.73265090838
Complementarity scenario;Arable farm;Gross margin(/ha);2015;1403.32386633573
Complementarity scenario;LF1;Gross margin(/ha);2015;2722.9698607866
Complementarity scenario;LF2;Gross margin(/ha);2015;3571.58095979825
Complementarity scenario;Livestock farm;Gross margin(/ha);2015;3147.27541029243
Complementarity scenario;Territory;Gross margin(/ha);2015;1901.59573603765
Complementarity scenario;AF1;Nitrogen use (kg N/ha);2015;79.2665253392857
Complementarity scenario;AF2;Nitrogen use (kg N/ha);2015;165.8199273025
Complementarity scenario;AF3;Nitrogen use (kg N/ha);2015;133.950000707778
Complementarity scenario;AF4;Nitrogen use (kg N/ha);2015;131.42189610526302
Complementarity scenario;AF5;Nitrogen use (kg N/ha);2015;126.385281332331
Complementarity scenario;Arable farm;Nitrogen use (kg N/ha);2015;127.368726157431
Complementarity scenario;LF1;Nitrogen use (kg N/ha);2015;112.172625257619
Complementarity scenario;LF2;Nitrogen use (kg N/ha);2015;95.45296197290209
Complementarity scenario;Livestock farm;Nitrogen use (kg N/ha);2015;103.812793615261
Complementarity scenario;Territory;Nitrogen use (kg N/ha);2015;120.63845971681101
Complementarity scenario;AF1;Protein yield (kg N/ha);2015;1086.07666666667
Complementarity scenario;AF2;Protein yield (kg N/ha);2015;1122.235
Complementarity scenario;AF3;Protein yield (kg N/ha);2015;1127.8725
Complementarity scenario;AF4;Protein yield (kg N/ha);2015;757.564285714286
Complementarity scenario;AF5;Protein yield (kg N/ha);2015;1061.94052631579
Complementarity scenario;Arable farm;Protein yield (kg N/ha);2015;1031.13779573935
Complementarity scenario;LF1;Protein yield (kg N/ha);2015;1161.655
Complementarity scenario;LF2;Protein yield (kg N/ha);2015;897.002272727273
Complementarity scenario;Livestock farm;Protein yield (kg N/ha);2015;1029.32863636364
Complementarity scenario;Territory;Protein yield (kg N/ha);2015;1030.6208930605699
Complementarity scenario;AF1;Quantity of active ingredients applied /ha;2015;2.46715297703479
Complementarity scenario;AF2;Quantity of active ingredients applied /ha;2015;5.253403125
Complementarity scenario;AF3;Quantity of active ingredients applied /ha;2015;4.36043055555556
Complementarity scenario;AF4;Quantity of active ingredients applied /ha;2015;2.01023308270677
Complementarity scenario;AF5;Quantity of active ingredients applied /ha;2015;10.509413434650499
Complementarity scenario;Arable farm;Quantity of active ingredients applied /ha;2015;4.92012663498951
Complementarity scenario;LF1;Quantity of active ingredients applied /ha;2015;2.70989702380952
Complementarity scenario;LF2;Quantity of active ingredients applied /ha;2015;2.55312953712954
Complementarity scenario;Livestock farm;Quantity of active ingredients applied /ha;2015;2.63151328046953
Complementarity scenario;Territory;Quantity of active ingredients applied /ha;2015;4.26623710512666
Complementarity scenario;AF1;Workload h/ha;2015;5.82361175921605
Complementarity scenario;AF2;Workload h/ha;2015;4.52819332566168
Complementarity scenario;AF3;Workload h/ha;2015;1.93544171458442
Complementarity scenario;AF4;Workload h/ha;2015;5.412905382815111
Complementarity scenario;AF5;Workload h/ha;2015;2.13322914631764
Complementarity scenario;Arable farm;Workload h/ha;2015;3.96667626571898
Complementarity scenario;LF1;Workload h/ha;2015;3.82003632807042
Complementarity scenario;LF2;Workload h/ha;2015;3.9816051031004305
Complementarity scenario;Livestock farm;Workload h/ha;2015;3.9008207155854304
Complementarity scenario;Territory;Workload h/ha;2015;3.9478603942522503
Synergetic scenario;AF1;Economic efficiency;2015;0.714298734371262
Synergetic scenario;AF2;Economic efficiency;2015;0.807567475178924
Synergetic scenario;AF3;Economic efficiency;2015;0.8811379362981608
Synergetic scenario;AF4;Economic efficiency;2015;0.8853991824934601
Synergetic scenario;AF5;Economic efficiency;2015;0.8862377078441991
Synergetic scenario;Arable farm;Economic efficiency;2015;0.8349282072372008
Synergetic scenario;LF1;Economic efficiency;2015;0.7384132809842859
Synergetic scenario;LF2;Economic efficiency;2015;0.663921742649376
Synergetic scenario;Livestock farm;Economic efficiency;2015;0.7011675118168311
Synergetic scenario;Territory;Economic efficiency;2015;0.7967108656885241
Synergetic scenario;AF1;Energy yield (MjKgDM/ha);2015;162.49116463728
Synergetic scenario;AF2;Energy yield (MjKgDM/ha);2015;120.3749352
Synergetic scenario;AF3;Energy yield (MjKgDM/ha);2015;118.2453838
Synergetic scenario;AF4;Energy yield (MjKgDM/ha);2015;113.67986991261999
Synergetic scenario;AF5;Energy yield (MjKgDM/ha);2015;105.27469324444401
Synergetic scenario;Arable farm;Energy yield (MjKgDM/ha);2015;124.013209358869
Synergetic scenario;LF1;Energy yield (MjKgDM/ha);2015;190.03195704198
Synergetic scenario;LF2;Energy yield (MjKgDM/ha);2015;149.87163713283599
Synergetic scenario;Livestock farm;Energy yield (MjKgDM/ha);2015;169.951797087408
Synergetic scenario;Territory;Energy yield (MjKgDM/ha);2015;137.138520138452
Synergetic scenario;AF1;Gross margin(/ha);2015;1201.36404206556
Synergetic scenario;AF2;Gross margin(/ha);2015;1177.3171845032598
Synergetic scenario;AF3;Gross margin(/ha);2015;1689.0989675901699
Synergetic scenario;AF4;Gross margin(/ha);2015;1357.11242512671
Synergetic scenario;AF5;Gross margin(/ha);2015;1659.7260516762801
Synergetic scenario;Arable farm;Gross margin(/ha);2015;1416.9237341923902
Synergetic scenario;LF1;Gross margin(/ha);2015;2699.70724586828
Synergetic scenario;LF2;Gross margin(/ha);2015;3646.97036789794
Synergetic scenario;Livestock farm;Gross margin(/ha);2015;3173.3388068831105
Synergetic scenario;Territory;Gross margin(/ha);2015;1918.7566121040302
Synergetic scenario;AF1;Nitrogen use (kg N/ha);2015;79.2665253392857
Synergetic scenario;AF2;Nitrogen use (kg N/ha);2015;139.9614273025
Synergetic scenario;AF3;Nitrogen use (kg N/ha);2015;96.4232873286742
Synergetic scenario;AF4;Nitrogen use (kg N/ha);2015;72.6948833733553
Synergetic scenario;AF5;Nitrogen use (kg N/ha);2015;84.2018454222222
Synergetic scenario;Arable farm;Nitrogen use (kg N/ha);2015;94.5095937532075
Synergetic scenario;LF1;Nitrogen use (kg N/ha);2015;115.67397841345199
Synergetic scenario;LF2;Nitrogen use (kg N/ha);2015;100.82711960751699
Synergetic scenario;Livestock farm;Nitrogen use (kg N/ha);2015;108.250549010485
Synergetic scenario;Territory;Nitrogen use (kg N/ha);2015;98.43558096957251
Synergetic scenario;AF1;Protein yield (kg N/ha);2015;1086.07666666667
Synergetic scenario;AF2;Protein yield (kg N/ha);2015;1018.37
Synergetic scenario;AF3;Protein yield (kg N/ha);2015;1141.41625
Synergetic scenario;AF4;Protein yield (kg N/ha);2015;980.84375
Synergetic scenario;AF5;Protein yield (kg N/ha);2015;1103.86444444444
Synergetic scenario;Arable farm;Protein yield (kg N/ha);2015;1066.11422222222
Synergetic scenario;LF1;Protein yield (kg N/ha);2015;1140.8675
Synergetic scenario;LF2;Protein yield (kg N/ha);2015;934.4477272727271
Synergetic scenario;Livestock farm;Protein yield (kg N/ha);2015;1037.65761363636
Synergetic scenario;Territory;Protein yield (kg N/ha);2015;1057.98376262626
Synergetic scenario;AF1;Quantity of active ingredients applied /ha;2015;2.46715297703479
Synergetic scenario;AF2;Quantity of active ingredients applied /ha;2015;4.83136294769504
Synergetic scenario;AF3;Quantity of active ingredients applied /ha;2015;5.4420625
Synergetic scenario;AF4;Quantity of active ingredients applied /ha;2015;4.14811711489098
Synergetic scenario;AF5;Quantity of active ingredients applied /ha;2015;8.34741055949567
Synergetic scenario;Arable farm;Quantity of active ingredients applied /ha;2015;5.04722121982329
Synergetic scenario;LF1;Quantity of active ingredients applied /ha;2015;3.04351369047619
Synergetic scenario;LF2;Quantity of active ingredients applied /ha;2015;2.6952594905094904
Synergetic scenario;Livestock farm;Quantity of active ingredients applied /ha;2015;2.86938659049284
Synergetic scenario;Territory;Quantity of active ingredients applied /ha;2015;4.424982754300309
Synergetic scenario;AF1;Workload h/ha;2015;5.82361175921605
Synergetic scenario;AF2;Workload h/ha;2015;4.835059455312621
Synergetic scenario;AF3;Workload h/ha;2015;3.05410350235233
Synergetic scenario;AF4;Workload h/ha;2015;4.11457533405007
Synergetic scenario;AF5;Workload h/ha;2015;2.2293401665599
Synergetic scenario;Arable farm;Workload h/ha;2015;4.01133804349819
Synergetic scenario;LF1;Workload h/ha;2015;3.5950817381584503
Synergetic scenario;LF2;Workload h/ha;2015;3.7160658655985803
Synergetic scenario;Livestock farm;Workload h/ha;2015;3.6555738018785093
Synergetic scenario;Territory;Workload h/ha;2015;3.9096911173211404
Baseline situation;AF1;Economic efficiency;2016;0.7903788204309259
Baseline situation;AF2;Economic efficiency;2016;0.8077948427292792
Baseline situation;AF3;Economic efficiency;2016;0.9204062986555379
Baseline situation;AF4;Economic efficiency;2016;0.757741124320688
Baseline situation;AF5;Economic efficiency;2016;0.8029336794201151
Baseline situation;Arable farm;Economic efficiency;2016;0.8158509531113091
Baseline situation;LF1;Economic efficiency;2016;0.648312866536789
Baseline situation;LF2;Economic efficiency;2016;0.6252514486945799
Baseline situation;Livestock farm;Economic efficiency;2016;0.636782157615684
Baseline situation;Territory;Economic efficiency;2016;0.7646884401125591
Baseline situation;AF1;Gross margin(/ha);2016;1220.90373308446
Baseline situation;AF2;Gross margin(/ha);2016;1388.74882002384
Baseline situation;AF3;Gross margin(/ha);2016;2362.58938839519
Baseline situation;AF4;Gross margin(/ha);2016;1015.2272108739099
Baseline situation;AF5;Gross margin(/ha);2016;1259.84111364181
Baseline situation;Arable farm;Gross margin(/ha);2016;1449.46205320384
Baseline situation;LF1;Gross margin(/ha);2016;2863.5919776839396
Baseline situation;LF2;Gross margin(/ha);2016;3473.6234374385804
Baseline situation;Livestock farm;Gross margin(/ha);2016;3168.60770756126
Baseline situation;Territory;Gross margin(/ha);2016;1940.6465258773899
Coexistence scenario;AF1;Economic efficiency;2016;0.7903788204309259
Coexistence scenario;AF2;Economic efficiency;2016;0.8077948427292792
Coexistence scenario;AF3;Economic efficiency;2016;0.9204062986555379
Coexistence scenario;AF4;Economic efficiency;2016;0.757741124320688
Coexistence scenario;AF5;Economic efficiency;2016;0.8029336794201151
Coexistence scenario;Arable farm;Economic efficiency;2016;0.8158509531113091
Coexistence scenario;LF1;Economic efficiency;2016;0.6987950094371609
Coexistence scenario;LF2;Economic efficiency;2016;0.63951122510573
Coexistence scenario;Livestock farm;Economic efficiency;2016;0.6691531172714461
Coexistence scenario;Territory;Economic efficiency;2016;0.773937285728491
Coexistence scenario;AF1;Energy yield (MjKgDM/ha);2016;131.745792
Coexistence scenario;AF2;Energy yield (MjKgDM/ha);2016;144.75342959999998
Coexistence scenario;AF3;Energy yield (MjKgDM/ha);2016;118.0109752
Coexistence scenario;AF4;Energy yield (MjKgDM/ha);2016;132.32384560023002
Coexistence scenario;AF5;Energy yield (MjKgDM/ha);2016;134.50246224
Coexistence scenario;Arable farm;Energy yield (MjKgDM/ha);2016;132.26730092804598
Coexistence scenario;LF1;Energy yield (MjKgDM/ha);2016;200.425353312436
Coexistence scenario;LF2;Energy yield (MjKgDM/ha);2016;112.68086829189899
Coexistence scenario;Livestock farm;Energy yield (MjKgDM/ha);2016;156.553110802168
Coexistence scenario;Territory;Energy yield (MjKgDM/ha);2016;139.20610374922398
Coexistence scenario;AF1;Gross margin(/ha);2016;1220.90373308446
Coexistence scenario;AF2;Gross margin(/ha);2016;1388.74882002384
Coexistence scenario;AF3;Gross margin(/ha);2016;2362.58938839519
Coexistence scenario;AF4;Gross margin(/ha);2016;1015.2272108739099
Coexistence scenario;AF5;Gross margin(/ha);2016;1259.84111364181
Coexistence scenario;Arable farm;Gross margin(/ha);2016;1449.46205320384
Coexistence scenario;LF1;Gross margin(/ha);2016;3086.5711392699604
Coexistence scenario;LF2;Gross margin(/ha);2016;3552.84451506715
Coexistence scenario;Livestock farm;Gross margin(/ha);2016;3319.70782716855
Coexistence scenario;Territory;Gross margin(/ha);2016;1983.81798862233
Coexistence scenario;AF1;Nitrogen use (kg N/ha);2016;101.044560011905
Coexistence scenario;AF2;Nitrogen use (kg N/ha);2016;174.69702796
Coexistence scenario;AF3;Nitrogen use (kg N/ha);2016;94.6765014646928
Coexistence scenario;AF4;Nitrogen use (kg N/ha);2016;135.43896258176702
Coexistence scenario;AF5;Nitrogen use (kg N/ha);2016;154.01723472381
Coexistence scenario;Arable farm;Nitrogen use (kg N/ha);2016;131.974857348435
Coexistence scenario;LF1;Nitrogen use (kg N/ha);2016;108.829153396364
Coexistence scenario;LF2;Nitrogen use (kg N/ha);2016;91.2702561680162
Coexistence scenario;Livestock farm;Nitrogen use (kg N/ha);2016;100.04970478219
Coexistence scenario;Territory;Nitrogen use (kg N/ha);2016;122.853385186651
Coexistence scenario;AF1;Protein yield (kg N/ha);2016;1242.7333333333302
Coexistence scenario;AF2;Protein yield (kg N/ha);2016;1135.635
Coexistence scenario;AF3;Protein yield (kg N/ha);2016;1160.15625
Coexistence scenario;AF4;Protein yield (kg N/ha);2016;1099.1575
Coexistence scenario;AF5;Protein yield (kg N/ha);2016;960.79
Coexistence scenario;Arable farm;Protein yield (kg N/ha);2016;1119.69441666667
Coexistence scenario;LF1;Protein yield (kg N/ha);2016;1071.54909090909
Coexistence scenario;LF2;Protein yield (kg N/ha);2016;706.772631578947
Coexistence scenario;Livestock farm;Protein yield (kg N/ha);2016;889.160861244019
Coexistence scenario;Territory;Protein yield (kg N/ha);2016;1053.82768654591
Coexistence scenario;AF1;Quantity of active ingredients applied /ha;2016;3.68800396825397
